organization,project_name,location,recording_date,longitude,latitude,method,status,observer,species_code,species_common_name,species_class,individual_appearance_order,tag_start_s,vocalization,abundance,species_comments,is_verified
BU,TimeOFDay,H-P15-7-8,2021-06-05 12:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,28.96,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 12:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,13.16,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 12:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,47.05,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 12:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,17.26,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 12:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,27.05,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 12:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,10.21,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 12:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,25.95,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 12:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,6.15,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 12:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,44.33,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 13:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 13:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 13:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,5.60,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 13:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,28.85,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 13:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,52.09,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 14:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,4.90,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 14:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,31.40,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 14:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,56.30,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 14:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 14:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 15:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,8.80,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 15:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,50.70,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 15:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,34.46,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 15:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,16.69,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 15:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,25.21,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 15:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,6.66,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 15:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,31.53,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 16:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 16:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 16:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 17:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,21.28,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 17:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,40.36,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 17:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,10.51,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 17:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,1.38,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 17:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,8.20,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 18:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 18:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,49.94,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 18:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 19:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 19:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,44.41,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 19:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,7.86,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 19:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 20:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 20:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 20:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 21:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 21:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,15.94,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 21:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,46.34,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 21:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,1.30,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 21:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,38.01,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 21:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,52.46,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 22:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,44.91,Song,1,,false
BU,TimeOFDay,H-P15-7-8,2021-06-05 22:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 22:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 23:00:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 23:20:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,H-P15-7-8,2021-06-05 23:40:00,-115.055550,52.748420,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,48.71,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 00:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 00:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 00:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 01:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 01:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 01:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 02:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 02:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 02:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 03:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 03:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 03:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,12.23,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 04:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,NONE,NONE,,,,,,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 04:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,20.35,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 04:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,6.33,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 04:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,16.19,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 04:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,4.48,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 04:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,30.26,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 04:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,57.20,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 04:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,34.31,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 04:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,34.11,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 04:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,46.09,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 04:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,20.85,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 04:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,58.00,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 04:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,7.43,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,30.18,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,16.95,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,2.61,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,50.39,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,1.03,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,55.96,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,42.89,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,27.86,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,55.85,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,16.61,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,47.01,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,33.16,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,36.60,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,38.81,Song,1,,
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,24.18,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,35.66,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,10.26,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,49.28,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,45.23,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,21.84,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,15.64,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,6.90,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 05:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,27.68,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,36.01,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,57.33,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,48.39,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,24.75,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,39.98,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,20.11,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,26.31,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,4,32.43,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,49.45,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,36.56,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,17.83,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,10.83,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,1.96,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,29.23,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.04,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,45.64,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,21.13,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,7.66,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,51.05,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,4.41,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,55.38,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,26.83,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,12.69,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 06:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,40.54,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,0.05,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,14.71,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,29.98,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,54.83,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,7.73,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,35.15,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,28.33,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,50.88,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,9.13,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:00:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,45.48,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,38.30,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,1.56,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,7.69,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,40.09,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,25.06,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:20:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,4.73,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,31.94,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,19.45,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,2,8.48,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,38.46,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,29.91,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,44.89,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,2.30,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,1,51.90,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,57.70,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,25.36,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,39.73,Song,1,,false
BU,TimeOFDay,S-P10-19-68,2021-05-30 07:40:00,-113.474696,55.255230,60s None,Transcribed,Erin Bayne,OVEN,Ovenbird,Aves,3,10.29,Song,1,,false
